Timestamp,Score,Pass?
Fri Jul 15 08:34:29 2022,0.0,True
Fri Jul 15 08:34:41 2022,0.0,True
Fri Jul 15 08:34:43 2022,0.0,True
Fri Jul 15 08:34:44 2022,74691.0,False
Fri Jul 15 08:34:49 2022,0.0,True
Fri Jul 15 08:37:37 2022,6280.0,True
Fri Jul 15 08:37:38 2022,67423.0,False
Fri Jul 15 08:37:40 2022,10304.0,False
Fri Jul 15 08:37:43 2022,0.0,True
Fri Jul 15 08:37:44 2022,0.0,True
Fri Jul 15 08:37:49 2022,12123.0,False
Fri Jul 15 08:37:53 2022,0.0,True
Fri Jul 15 08:37:54 2022,0.0,True
Fri Jul 15 08:39:26 2022,150.0,True
Fri Jul 15 08:39:28 2022,30.0,True
Fri Jul 15 08:39:30 2022,54065.0,False
Fri Jul 15 08:39:33 2022,71.0,True
Fri Jul 15 08:39:35 2022,46.0,True
Fri Jul 15 08:39:36 2022,81.0,True
Fri Jul 15 08:39:37 2022,61.0,True
Fri Jul 15 08:39:39 2022,74.0,True
Fri Jul 15 08:39:40 2022,95.0,True
Fri Jul 15 08:39:42 2022,425.0,True
Fri Jul 15 08:39:43 2022,63.0,True
Fri Jul 15 08:39:44 2022,449.0,True
Fri Jul 15 08:40:05 2022,72688.0,False
Fri Jul 15 08:40:07 2022,73024.0,False
Fri Jul 15 08:40:12 2022,104544.0,False
Fri Jul 15 08:40:14 2022,96064.0,False
Fri Jul 15 08:40:16 2022,72411.0,False
Fri Jul 15 08:40:20 2022,72004.0,False
Fri Jul 15 08:40:23 2022,0.0,True
Fri Jul 15 08:40:24 2022,48148.0,False
Fri Jul 15 08:40:27 2022,7995.0,False
Fri Jul 15 08:40:29 2022,7905.0,False
Fri Jul 15 08:40:31 2022,48202.0,False
Fri Jul 15 08:40:37 2022,0.0,True
Fri Jul 15 08:40:38 2022,0.0,True
Fri Jul 15 08:40:40 2022,0.0,True
Fri Jul 15 08:40:41 2022,0.0,True
Fri Jul 15 08:40:42 2022,0.0,True
Fri Jul 15 08:40:47 2022,0.0,True
Fri Jul 15 08:40:48 2022,0.0,True
Fri Jul 15 08:40:50 2022,0.0,True
Fri Jul 15 09:02:22 2022,19404.0,False
Fri Jul 15 09:02:23 2022,19430.0,False
Fri Jul 15 09:02:24 2022,19413.0,False
Fri Jul 15 09:02:25 2022,22241.0,False
Fri Jul 15 09:02:26 2022,22348.0,False
Fri Jul 15 09:02:26 2022,22270.0,False
Fri Jul 15 09:02:28 2022,22332.0,False
Fri Jul 15 09:16:44 2022,0.0,True
Fri Jul 15 09:16:46 2022,0.0,True
Fri Jul 15 11:39:21 2022,0.0,True
Fri Jul 15 11:39:24 2022,0.0,True
Fri Jul 15 13:51:40 2022,23488.0,False
Fri Jul 15 13:51:42 2022,23288.0,False
Fri Jul 15 13:51:49 2022,23947.0,False
Fri Jul 15 13:51:52 2022,24002.0,False
Fri Jul 15 13:51:54 2022,0.0,True
Fri Jul 15 13:52:18 2022,24339.0,False
Fri Jul 15 13:52:22 2022,188.0,True
Fri Jul 15 13:52:29 2022,24374.0,False
Fri Jul 15 13:52:32 2022,109.0,True
Mon Jul 18 09:39:02 2022,114513.0,False
Mon Jul 18 09:39:03 2022,114549.0,False
Mon Jul 18 09:39:07 2022,1142.0,True
Mon Jul 18 09:39:16 2022,6171.0,True
Mon Jul 18 09:39:17 2022,6118.0,True
Mon Jul 18 09:45:12 2022,326539.0,False
Mon Jul 18 09:45:15 2022,326241.0,False
Mon Jul 18 09:45:17 2022,0.0,True
Mon Jul 18 09:45:18 2022,0.0,True
Mon Jul 18 09:45:19 2022,0.0,True
Mon Jul 18 09:45:20 2022,0.0,True
Mon Jul 18 09:45:24 2022,0.0,True
Mon Jul 18 09:45:25 2022,0.0,True
Mon Jul 18 09:45:27 2022,0.0,True
Mon Jul 18 09:53:48 2022,309.0,True
Mon Jul 18 09:53:49 2022,301.0,True
Mon Jul 18 09:53:51 2022,50729.0,False
Mon Jul 18 09:53:52 2022,61239.0,False
Mon Jul 18 09:53:56 2022,299.0,True
Mon Jul 18 09:59:06 2022,380979.0,False
Mon Jul 18 09:59:07 2022,380886.0,False
Mon Jul 18 09:59:08 2022,380851.0,False
Mon Jul 18 09:59:41 2022,2028.0,True
Mon Jul 18 09:59:43 2022,2039.0,True
Mon Jul 18 09:59:45 2022,381121.0,False
Mon Jul 18 09:59:48 2022,381098.0,False
Mon Jul 18 09:59:50 2022,2083.0,True
Mon Jul 18 09:59:51 2022,381373.0,False
Mon Jul 18 10:00:02 2022,1889.0,True
Mon Jul 18 10:00:06 2022,381108.0,False
Mon Jul 18 10:00:11 2022,381061.0,False
Mon Jul 18 10:00:58 2022,2097.0,True
Mon Jul 18 10:00:59 2022,381305.0,False
Mon Jul 18 10:01:01 2022,381407.0,False
Mon Jul 18 10:01:12 2022,381224.0,False
Mon Jul 18 10:01:17 2022,381222.0,False
Mon Jul 18 10:01:24 2022,381058.0,False
Mon Jul 18 10:01:35 2022,381031.0,False
Mon Jul 18 10:01:37 2022,2164.0,True
Mon Jul 18 10:01:39 2022,2171.0,True
Mon Jul 18 10:01:42 2022,2198.0,True
Mon Jul 18 10:01:45 2022,2163.0,True
Mon Jul 18 10:01:54 2022,381258.0,False
Mon Jul 18 10:03:28 2022,1590.0,True
Mon Jul 18 10:03:33 2022,1746.0,True
Mon Jul 18 10:03:34 2022,381604.0,False
Mon Jul 18 10:03:41 2022,381643.0,False
Mon Jul 18 10:04:52 2022,2066.0,True
Mon Jul 18 10:04:54 2022,2080.0,True
Mon Jul 18 10:04:55 2022,2100.0,True
Mon Jul 18 10:04:56 2022,381051.0,False
Mon Jul 18 10:04:57 2022,381206.0,False
Mon Jul 18 10:04:58 2022,381073.0,False
Mon Jul 18 10:10:12 2022,380475.0,False
Mon Jul 18 10:10:13 2022,380132.0,False
Mon Jul 18 10:10:16 2022,380579.0,False
Mon Jul 18 10:10:19 2022,380527.0,False
Mon Jul 18 10:10:23 2022,2337.0,True
Mon Jul 18 10:10:24 2022,2313.0,True
Mon Jul 18 10:10:26 2022,380523.0,False
Mon Jul 18 10:10:30 2022,0.0,True
Mon Jul 18 10:10:34 2022,68541.0,False
Mon Jul 18 10:10:36 2022,361549.0,False
Mon Jul 18 10:10:38 2022,0.0,True
Mon Jul 18 10:10:40 2022,68362.0,False
Mon Jul 18 10:10:41 2022,0.0,True
Mon Jul 18 10:28:17 2022,76134.0,False
Mon Jul 18 10:28:20 2022,76008.0,False
Mon Jul 18 10:28:21 2022,3699.0,True
Mon Jul 18 11:50:06 2022,0.0,True
Mon Jul 18 11:50:23 2022,0.0,True
Mon Jul 18 11:50:29 2022,0.0,True
Mon Jul 18 11:50:31 2022,0.0,True
Mon Jul 18 14:51:26 2022,17.0,True
Mon Jul 18 14:51:33 2022,89333.0,False
Mon Jul 18 14:53:11 2022,0.0,True
Mon Jul 18 14:53:16 2022,97016.0,False
Tue Jul 19 08:09:06 2022,73409.0,False
Tue Jul 19 08:09:07 2022,73637.0,False
Tue Jul 19 08:09:08 2022,73628.0,False
Tue Jul 19 08:09:10 2022,73172.0,False
Tue Jul 19 08:09:11 2022,73192.0,False
Tue Jul 19 08:09:12 2022,73284.0,False
Tue Jul 19 08:09:19 2022,3590.0,True
Tue Jul 19 08:09:21 2022,73359.0,False
Tue Jul 19 08:09:23 2022,3567.0,True
Tue Jul 19 08:09:23 2022,73661.0,False
Tue Jul 19 08:09:25 2022,3561.0,True
Tue Jul 19 08:09:26 2022,73554.0,False
Tue Jul 19 13:11:54 2022,146725.0,False
Tue Jul 19 13:11:56 2022,135491.0,False
